Сырецкий лесопарк;50.4780319;30.4283845
Парковая зона отдыха;50.4829745;30.4364322
Волчья гора;50.4587027;30.6222331
Сквер с фонтаном;50.4035778;30.628893
Парк;50.4946542;30.4611236
Орешник;50.3508415;30.491116
Сквер;50.4775063;30.6041095
Сквер Партизанской славы;50.4108294;30.3961461
Парк Дружбы Народов;50.5010976;30.5426037
Теремковский лесопарк;50.3597196;30.451119
Лиственничная роща;50.496067;30.457229
Парк «Аврора»;50.4850852;30.5984552
Сквер;50.4704597;30.4105304
Зеленая зона;50.4189198;30.3894871
Парк «Березовая роща»;50.4965652;30.4529321
Санный спуск;50.4966386;30.4529348
Сырецкий дендропарк;50.4824458;30.423417
Парк им. Генерала Потапова;50.4245472;30.3873467
Рогозов яр;50.4849615;30.4269576
Лесопарк;50.3593655;30.4400037
Парк «Позняки»;50.4006605;30.6372508
Сквер;50.4720716;30.6232763
Феофания;50.3448086;30.4851293
Яблоневый сад юнных натуралистов;50.4995084;30.4520389
Парк ДШК;50.4579411;30.6358373
Парк  Юность ;50.4270421;30.3833074
Будинок лісника;50.427954;30.3823761
Сквер;50.5108186;30.505895
Сквер;50.4236021;30.6479743
Парк-памятник садово-паркового искусства «Феофания»;50.3424144;30.4895595
Привокзальный парк;50.4302595;30.648256
Парк  Интернациональный ;50.4305883;30.3808075
Бульвар;50.4216522;30.3805514
Сквер;50.5111904;30.500839
Северодарницкий лесопарк;50.482864;30.6151682
Проектное месторасположение парка  Борцов за свободу и независимости Украины .;50.5036415;30.5735269
Парк Киото;50.4636988;30.6364917
Сквер;50.5026356;30.4509258
Зона отдыха «Берёзка»;50.4863998;30.6144762
Вишнёвый парк / Парк «Веселка»;50.4734062;30.3984618
Сквер;50.4826643;30.4088579
Сквер;50.4309532;30.652408
Сквер по ул. Верховинной;50.4543243;30.3831383
Парк;50.4971811;30.59777
Сквер;50.4272324;30.6543807
Парк им. бронепоезда «Таращанец»;50.4285833;30.6546637
Парк «Урочище Совки»;50.4410191;30.3750519
Парк с бюветом;50.4527283;30.3788964
