788	вул.Банкова	Печерський район
789	вул.Круглоуніверситетська	Печерський район
790	вул.Лютеранська	Печерський район
791	вул.Пилипа Орлика	Печерський район
792	пров.Івана Козловського	Печерський район
793	вул.Академіка Богомольця	Печерський район
794	вул.Липська	Печерський район
795	пров.Липський	Печерський район
796	вул.Басейна	Печерський район
797	вул.Дарвіна	Печерський район
798	вул.Кропивницького	Печерський район
799	пл.Бессарабська	Печерський район
800	узвіз Крутий	Печерський район
801	пров.Виноградний	Печерський район
802	пров.Івана Мар’яненка	Печерський район
803	пров.Чекістів	Печерський район
804	вул.Мечнікова	Печерський район
805	вул.Садова (Печерський район)	Печерський район
806	пров.Кріпосний	Печерський район
807	узвіз Кловський	Печерський район
808	вул.Івана Мазепи	Печерський район
809	вул.Лаврська	Печерський район
810	пров.Аскольдів	Печерський район
811	вул.Аїстова	Печерський район
812	вул.Аніщенка	Печерський район
813	вул.Московська (Печерський район)	Печерський район
814	пров.Інженерний (Печерський район)	Печерський район
815	вул.Андрія Іванова	Печерський район
816	вул.Григорія Царика	Печерський район
817	вул.Миколи Гайцана	Печерський район
818	вул.Суворова (Печерський район)	Печерський район
819	пров.Січневий	Печерський район
820	вул.Гусовського	Печерський район
821	пров.Панаса Мирного	Печерський район
822	вул.Панаса Мирного	Печерський район
823	вул.Рибальська	Печерський район
824	вул.Кутузова (Печерський район)	Печерський район
825	вул.Лейпцігська	Печерський район
826	вул.Олександра Копиленка	Печерський район
827	вул.Різницька	Печерський район
828	вул.Цитадельна	Печерський район
829	пров.Кутузова	Печерський район
830	вул.Козятинська	Печерський район
831	вул.Набережно-Печерська дорога	Печерський район
832	вул.Панфіловців	Печерський район
833	вул.Радіальна	Печерський район
834	вул.Редутна	Печерський район
835	вул.Старонаводницька	Печерський район
836	пров.Козятинський	Печерський район
837	пров.Михайла Реута	Печерський район
838	пров.Новонаводницький	Печерський район
839	пров.Панфіловців	Печерський район
840	пров.Редутний	Печерський район
841	вул.Леоніда Первомайського	Печерський район
842	узвіз Печерський	Печерський район
843	бульв.Дружби Народів	Печерський район
844	бульв.Лесі Українки	Печерський район
845	вул.Верхня	Печерський район
846	вул.Каменєва	Печерський район
847	вул.Кіквідзе	Печерський район
848	бульв.Марії Приймаченко	Печерський район
849	вул.Глазунова	Печерський район
850	вул.Івана Кудрі	Печерський район
851	вул.Патриса Лумумби	Печерський район
852	вул.Щорса (Печерський район)	Печерський район
853	вул.Бастіонна	Печерський район
854	вул.Землянська	Печерський район
855	вул.Курганівська	Печерський район
856	вул.Мічуріна (Печерський район)	Печерський район
857	вул.Пирятинська	Печерський район
858	вул.Сергія Струтинського	Печерський район
859	вул.Тимірязівська	Печерський район
860	пров.Бастіонний	Печерський район
861	пров.Землянський	Печерський район
862	пров.Курганівський	Печерський район
863	пров.Мічуріна	Печерський район
864	пров.Пирятинський	Печерський район
865	пров.Сафронівський	Печерський район
866	вул.Буслівська	Печерський район
867	вул.Вільшанська	Печерський район
868	вул.Гастелло	Печерський район
869	вул.Добролюбова	Печерський район
870	вул.Дубенська	Печерський район
871	вул.Звіринецька	Печерський район
872	вул.Лізи Чайкіної	Печерський район
873	вул.Миколи Соловцова	Печерський район
874	вул.Новоселицька	Печерський район
875	вул.Правобережна	Печерський район
876	вул.Ржищівська	Печерський район
877	вул.Седовців	Печерський район
878	вул.Сорочинська	Печерський район
879	пров.Вільшанський	Печерський район
880	пров.Звіринецький	Печерський район
881	пров.Кленовий	Печерський район
882	пров.Новоселицький	Печерський район
883	пров.Сніжнянський	Печерський район
884	пров.Тимірязєвський	Печерський район
885	пров.Ясеневий	Печерський район
886	вул.Михайла Драгомирова	Печерський район
887	вул.Німанська	Печерський район
888	вул.Підвисоцького	Печерський район
889	вул.Видубицька	Печерський район
890	вул.Катерини Білокур	Печерський район
891	шосе Залізничне	Печерський район
892	вул.Верхньо-Гірська	Печерський район
893	вул.Івана Фіалека	Печерський район
894	вул.Лубенська	Печерський район
895	вул.Мендєлєєва	Печерський район
896	вул.Олександра Матросова (Печерський район)	Печерський район
897	вул.Остапа Вишні	Печерський район
898	вул.Ромоданівська	Печерський район
899	вул.Тиха	Печерський район
900	вул.Товарна	Печерський район
901	вул.Чорногірська	Печерський район
902	вул.Яготинська	Печерський район
903	пров.Пішохідний	Печерський район
904	пров.Філатова	Печерський район
905	вул.Філатова	Печерський район
906	вул.Чеська	Печерський район
907	вул.Госпітальна	Печерський район
908	пров.Госпітальний	Печерський район
909	вул.Арсенальна	Печерський район
910	вул.Ластовського	Печерський район
911	вул.Лєскова	Печерський район
912	вул.Немировича-Данченка	Печерський район
913	пров.Арсенальний	Печерський район
914	пров.Лабораторний	Печерський район
915	пров.Щорса	Печерський район
916	вул.Чигоріна	Печерський район
917	вул.Миколи Раєвського	Печерський район
918	вул.Еспланадна	Печерський район
919	вул.Рогнідинська	Печерський район
920	вул.Саксаганського (Печерський район)	Печерський район
921	вул.Червоноармійська (Печерський район)	Печерський район
922	вул.Шота Руставелі	Печерський район
923	вул.Димитрова (Печерський район)	Печерський район
924	вул.Лабораторна (Печерський район)	Печерський район
925	вул.Предславинська	Печерський район
926	вул.Анрі Барбюса	Печерський район
927	вул.Літня	Печерський район
928	вул.Івана Федорова (Печерський район)	Печерський район
929	вул.Ковпака	Печерський район
930	вул.Тверська (Печерський район)	Печерський район
931	вул.Саперне Поле	Печерський район
932	вул.Андріївська	Подільський район
933	вул.Борисоглібська	Подільський район
934	вул.Боричів Тік	Подільський район
935	вул.Воздвиженська	Подільський район
936	вул.Гончарна	Подільський район
937	вул.Дегтярна	Подільський район
938	вул.Житньоторзька	Подільський район
939	вул.Ігорівська	Подільський район
940	вул.Кожум’яцька	Подільський район
941	вул.Костянтинівська	Подільський район
942	вул.Межигірська (Подільський район)	Подільський район
943	вул.Нижній Вал (Подільський район)	Подільський район
944	вул.Петра Сагайдачного	Подільський район
945	вул.Покровська	Подільський район
946	вул.Притисько-Микільська	Подільський район
947	вул.Фролівська	Подільський район
948	вул.Хорива	Подільський район
949	пл.Контрактова	Подільський район
950	пров.Зелінського	Подільський район
951	узвіз Андріївський	Подільський район
952	узвіз Боричів	Подільський район
953	вул.Братська	Подільський район
954	вул.Волоська	Подільський район
955	вул.Волоська/Борисоглібська/Набережно-Хрещатицька	Подільський район
956	вул.Григорія Сковороди	Подільський район
957	вул.Іллінська	Подільський район
958	вул.Набережно-Хрещатицька	Подільський район
959	вул.Почайнинська	Подільський район
960	вул.Спаська	Подільський район
961	пров.Хорива	Подільський район
962	вул.Верхній Вал	Подільський район
963	вул.Щекавицька	Подільський район
964	вул.Ярославська	Подільський район
965	вул.Введенська	Подільський район
966	вул.Оболонська	Подільський район
967	вул.Фрунзе (Подільський район)	Подільський район
968	вул.Юрківська	Подільський район
969	пров.Ярославський	Подільський район
970	вул.Набережно-Лугова	Подільський район
971	вул.Турівська	Подільський район
972	вул.Оленівська	Подільський район
973	вул.Нижньоюрківська	Подільський район
974	пров.Мильний	Подільський район
975	пров.Цимлянський	Подільський район
976	вул.Електриків	Подільський район
977	пров.Електриків	Подільський район
978	вул.Новокостянтинівська	Подільський район
979	вул.Олексія Терьохіна	Подільський район
980	вул.Тульчинська	Подільський район
981	вул.Олени Теліги	Подільський район
982	вул.Петропавлівська	Подільський район
983	пров.Лютневий	Подільський район
984	вул.Захарівська	Подільський район
985	вул.Копилівська	Подільський район
986	вул.Верболозна	Подільський район
987	вул.Достоєвського	Подільський район
988	вул.Рилєєва	Подільський район
989	вул.Тагільська	Подільський район
990	вул.Фруктова	Подільський район
991	вул.Шполянська	Подільський район
992	пров.Артезіанський	Подільський район
993	пров.Верболозний	Подільський район
994	пров.Веселковий	Подільський район
995	пров.Достоєвського	Подільський район
996	пров.Петропавлівський	Подільський район
997	пров.Рилєєва	Подільський район
998	пров.Рясний	Подільський район
999	пров.Тагільський	Подільський район
1000	вул.Бондарська	Подільський район
1001	вул.Валківська	Подільський район
1002	вул.Сирецька	Подільський район
1003	пров.Бондарський	Подільський район
1004	вул.Лодигіна	Подільський район
1005	вул.Миколи Садовського	Подільський район
1006	вул.Одоєвського	Подільський район
1007	вул.Павлоградська	Подільський район
1008	вул.Яблочкова	Подільський район
1009	пров.Лодигіна	Подільський район
1010	пров.Миколи Садовського	Подільський район
1011	пров.Одоєвського	Подільський район
1012	пров.Подільський	Подільський район
1013	пров.Розважівський	Подільський район
1014	вул.Білицька	Подільський район
1015	вул.Вітчизняна	Подільський район
1016	вул.Глухівська	Подільський район
1017	вул.Гомельська	Подільський район
1018	вул.Городищенська	Подільський район
1019	вул.Замковецька	Подільський район
1020	вул.Зимова	Подільський район
1021	вул.Зоряна	Подільський район
1022	вул.Копайгородська	Подільський район
1023	вул.Красноводська	Подільський район
1024	вул.Мінська	Подільський район
1025	вул.Паркова	Подільський район
1026	вул.Переяславська	Подільський район
1027	вул.Піхотна	Подільський район
1028	вул.Полкова	Подільський район
1029	вул.Рожева	Подільський район
1030	вул.Старицького	Подільський район
1031	вул.Таврійська	Подільський район
1032	пров.Білицький	Подільський район
1033	пров.Бобруйський	Подільський район
1034	пров.Бурденка	Подільський район
1035	пров.Гомельський	Подільський район
1036	пров.Замковецький	Подільський район
1037	пров.Зоряний	Подільський район
1038	пров.Красноводський	Подільський район
1039	пров.Мінський	Подільський район
1040	пров.Парковий	Подільський район
1041	пров.Піхотний	Подільський район
1042	пров.Полковий	Подільський район
1043	пров.Рожевий	Подільський район
1044	пров.Старицького	Подільський район
1045	пров.Таврійський	Подільський район
1046	вул.Межова	Подільський район
1047	вул.Котовського (Подільський район)	Подільський район
1048	вул.Стеценка (Подільський район)	Подільський район
1049	вул.Тираспольська	Подільський район
1050	вул.Маршала Гречка	Подільський район
1051	вул.Вишгородська (Подільський район)	Подільський район
1052	вул.Жашківська	Подільський район
1053	вул.Мостицька	Подільський район
1054	просп.Правди	Подільський район
1055	вул.Брюсова	Подільський район
1056	вул.Наталії Ужвій	Подільський район
1057	вул.Брестська	Подільський район
1058	вул.Новомостицька	Подільський район
1059	пров.Квітневий	Подільський район
1060	просп.Свободи	Подільський район
1061	вул.Василя Порика	Подільський район
1062	вул.Світлицького	Подільський район
1063	просп.Георгія Гонгадзе	Подільський район
1064	вул.Газопровідна	Подільський район
1065	вул.Київське лісництво	Подільський район
1066	вул.Канівська	Подільський район
1067	вул.Косенка	Подільський район
1068	вул.Муси Джаліля	Подільський район
1069	вул.Верещагіна	Подільський район
1070	вул.Золочівська	Подільський район
1071	вул.Івана Їжакевича	Подільський район
1072	вул.Карелівська	Подільський район
1073	вул.Кобзарська	Подільський район
1074	вул.Красицького	Подільський район
1075	вул.Олександра Бестужева	Подільський район
1076	вул.Орська	Подільський район
1077	вул.Осиповського	Подільський район
1078	вул.Чигиринська	Подільський район
1079	пров.Золочівський	Подільський район
1080	пров.Межовий	Подільський район
1081	вул.Червонопільська	Подільський район
1082	пров.Биківський	Подільський район
1083	пров.Олександра Бестужева	Подільський район
1084	пров.Чигиринський	Подільський район
1085	вул.Вітряні Гори	Подільський район
1086	вул.Галицька	Подільський район
1087	вул.Западинська	Подільський район
1088	вул.Водників	Подільський район
1089	вул.Лесі Українки (Подільський район)	Подільський район
1090	вул.Лисянська	Подільський район
1091	вул.Лісозахисна	Подільський район
1092	вул.Мліївська	Подільський район
1093	вул.Моринецька	Подільський район
1094	вул.Пуща-Водицька	Подільський район
1095	вул.Ростовська	Подільський район
1096	вул.Сажина	Подільський район
1097	вул.Сошенка	Подільський район
1098	вул.Сухумська	Подільський район
1099	пров.Кобзарський	Подільський район
1100	пров.Моринецький	Подільський район
1101	пров.Пуща-Водицький	Подільський район
1102	вул.Бірюзова	Святошинський район
1103	вул.Булгакова	Святошинський район
1104	вул.Драгомижського	Святошинський район
1105	вул.Качури	Святошинський район
1106	вул.Миру (Святошинський район)	Святошинський район
1107	вул.Симиренка	Святошинський район
1108	вул.Стратонавтів	Святошинський район
1109	вул.Теплична	Святошинський район
1110	вул.Трублаїні	Святошинський район
1111	вул.9Травня	Святошинський район
1112	пров.Качури	Святошинський район
1113	пров.Миру	Святошинський район
1114	просп.Відрадний (Святошинський район)	Святошинський район
1115	просп.Корольова	Святошинський район
1116	вул.Пришвіна	Святошинський район
1117	вул.Жолудєва	Святошинський район
1118	вул.Нова (Святошинський район)	Святошинський район
1119	вул.Сосніних сім’ї	Святошинський район
1120	вул.Кільцева дорога	Святошинський район
1121	вул.Григоровича-Барського	Святошинський район
1122	бульв.Кольцова	Святошинський район
1123	вул.Зодчих	Святошинський район
1124	вул.Литвиненко-Вольгемут	Святошинський район
1125	просп.Леся Курбаса	Святошинський район
1126	вул.Кучера Василя	Святошинський район
1127	вул.Картвелішвілі	Святошинський район
1128	вул.Потапова генерала	Святошинський район
1129	вул.Корольова	Святошинський район
1130	вул.Пшенична	Святошинський район
1131	вул.Авдієнка	Святошинський район
1132	вул.Верховинця Василя	Святошинський район
1133	вул.Гурамішвілі	Святошинський район
1134	вул.Зорге	Святошинський район
1135	вул.Ірчана	Святошинський район
1136	вул.Кузнєцова	Святошинський район
1137	вул.Пухова	Святошинський район
1138	вул.Терещенка	Святошинський район
1139	вул.Узинська	Святошинський район
1140	пров.Жмеринський	Святошинський район
1141	вул.Строкача	Святошинський район
1142	вул.Героїв Космосу	Святошинський район
1143	вул.Рикова	Святошинський район
1144	вул.Юри Гната	Святошинський район
1145	вул.Тулузи	Святошинський район
1146	вул.Якуба Коласа	Святошинський район
1147	бульв.Ромена Роллана	Святошинський район
1148	вул.Жмеринська	Святошинський район
1149	вул.Тухачевського	Святошинський район
1150	вул.Астрономічна	Святошинський район
1151	вул.Бетховена	Святошинський район
1152	вул.Блока	Святошинський район
1153	вул.Єсеніна Сергія	Святошинський район
1154	вул.Калінінська	Святошинський район
1155	вул.Кіровська	Святошинський район
1156	вул.Костюка	Святошинський район
1157	вул.Ленінська	Святошинський район
1158	вул.Міжнародна	Святошинський район
1159	вул.Москворецька	Святошинський район
1160	вул.Перемоги	Святошинський район
1161	вул.Примакова	Святошинський район
1162	вул.Янтарна	Святошинський район
1163	вул.Чаадаєва	Святошинський район
1164	вул.Кіпріанова	Святошинський район
1165	вул.Верховинна	Святошинський район
1166	вул.Котельникова	Святошинський район
1167	вул.Львівська	Святошинський район
1168	вул.Петрицького	Святошинський район
1169	вул.Святошинська	Святошинський район
1170	вул.Відпочинку	Святошинський район
1171	пров.Святошинський	Святошинський район
1172	просп.Перемоги (Святошинський район)	Святошинський район
1173	вул.Кричевського	Святошинський район
1174	вул.Крамського	Святошинський район
1175	вул.Герасименка	Святошинський район
1176	вул.Жовтнева (Катеринівка)	Святошинський район
1177	вул.Чалого	Святошинський район
1178	вул.Шепетівська	Святошинський район
1179	шосе Брест-Литовське	Святошинський район
1180	вул.Живописна	Святошинський район
1181	вул.Брест-Литовське шосе 17 км.	Святошинський район
1182	вул.Бударіна	Святошинський район
1183	вул.Зв’язківців	Святошинський район
1184	вул.Пашківська	Святошинський район
1185	вул.Ситняківська	Святошинський район
1186	вул.Чайківська	Святошинський район
1187	вул.15 км Житомирського шосе	Святошинський район
1188	шосе 19км Житомирського	Святошинський район
1189	вул.Горбачова	Святошинський район
1190	вул.Дружківська	Святошинський район
1191	вул.Кулібіна	Святошинський район
1192	вул.Стрійська	Святошинський район
1193	вул.Червонозаводська	Святошинський район
1194	пров.Кулібіна	Святошинський район
1195	пров.Червонозаводський	Святошинський район
1196	вул.Чистяківська	Святошинський район
1197	вул.Булаховського	Святошинський район
1198	вул.Наумова генерала	Святошинський район
1199	вул.Ушакова	Святошинський район
1200	вул.Підлісна	Святошинський район
1201	вул.Антонова-Овсієнка	Святошинський район
1202	вул.Бонч-Бруєвича	Святошинський район
1203	вул.Букіної	Святошинський район
1204	вул.Бучанська	Святошинський район
1205	вул.Дунаєвського	Святошинський район
1206	вул.Жовтнева (Біличі)	Святошинський район
1207	вул.Колонтай	Святошинський район
1208	вул.Котика	Святошинський район
1209	вул.Коцюбинського (Святошинський район)	Святошинський район
1210	вул.Криленка	Святошинський район
1211	вул.Крушельницького	Святошинський район
1212	вул.Купріна	Святошинський район
1213	вул.Мальовнича	Святошинський район
1214	вул.Маршака	Святошинський район
1215	вул.Обухівська	Святошинський район
1216	вул.Осіння	Святошинський район
1217	вул.Павленка	Святошинський район
1218	вул.Прилужна	Святошинський район
1219	вул.Прорізна (Святошинський район)	Святошинський район
1220	вул.Светлова	Святошинський район
1221	вул.Фадєєва	Святошинський район
1222	вул.Федька	Святошинський район
1223	вул.Шкільна	Святошинський район
1224	пров.Бонч-Бруєвича	Святошинський район
1225	пров.Букіної	Святошинський район
1226	пров.Дунаєвського	Святошинський район
1227	пров.Жовтневий	Святошинський район
1228	пров.Мальовничий	Святошинський район
1229	пров.Маршака	Святошинський район
1230	пров.Осінній	Святошинський район
1231	пров.Павленка	Святошинський район
1232	пров.Фадєєва	Святошинський район
1233	пров.1Маршака	Святошинський район
1234	пров.2Маршака	Святошинський район
1235	пров.3Маршака	Святошинський район
1236	вул.Чорнобильська	Святошинський район
1237	просп.Палладіна	Святошинський район
1238	вул.Уборевича	Святошинський район
1239	вул.Ірпінська	Святошинський район
1240	вул.Бахмацька	Святошинський район
1241	вул.Брусилівська	Святошинський район
1242	вул.Гаршина	Святошинський район
1243	вул.Гостомельська	Святошинський район
1244	вул.Димерська	Святошинський район
1245	вул.Кам’янець-Подільська	Святошинський район
1246	вул.Коростенська	Святошинський район
1247	вул.Корсунська	Святошинський район
1248	вул.Лісорубна	Святошинський район
1249	вул.Малинська	Святошинський район
1250	вул.Рахманінова	Святошинський район
1251	вул.Робітнича (Святошинський район)	Святошинський район
1252	вул.Рокитнянська	Святошинський район
1253	вул.Рубежівська	Святошинський район
1254	вул.Соснова (Святошинський район)	Святошинський район
1255	вул.Таращанська	Святошинський район
1256	вул.Юнацька	Святошинський район
1257	пров.Кам’янець-Подільський	Святошинський район
1258	пров.Малинський	Святошинський район
1259	пров.Робітничий	Святошинський район
1260	пров.Рубежівський	Святошинський район
1261	пров.Таращанський	Святошинський район
1262	вул.Клавдіївська	Святошинський район
1263	вул.Олевська	Святошинський район
1264	пров.Приладний	Святошинський район
1265	вул.Пушиної Феодори	Святошинський район
1266	бульв.Вернадського	Святошинський район
1267	вул.Доброхотова	Святошинський район
1268	вул.Біличанська	Святошинський район
1269	вул.Стуса Василя	Святошинський район
1270	вул.Святошинська площа	Святошинський район
1271	вул.Семашка	Святошинський район
1272	вул.Залізняка Максима	Святошинський район
1273	вул.Вітрука генерала	Святошинський район
1274	вул.Депутатська	Святошинський район
1275	вул.Краснова	Святошинський район
1276	вул.Сільська	Святошинський район
1277	вул.Яснополянська	Святошинський район
1278	вул.Серпова	Святошинський район
1279	вул.Тернопільська	Святошинський район
1280	пров.Кремінецький	Святошинський район
1281	вул.Алексухина	Святошинський район
1282	вул.Звенигородська	Святошинський район
1283	вул.Огарьова	Святошинський район
1284	вул.Оніскевича	Святошинський район
1285	вул.Пантелькіна	Святошинський район
1286	вул.Степанченка Василя	Святошинський район
1287	вул.Улітіна	Святошинський район
1288	вул.Хмельницька	Святошинський район
1289	пров.Бородянський	Святошинський район
1290	вул.Туполєва	Святошинський район
1291	вул.Берковецька	Святошинський район
1292	вул.Садова 21	Святошинський район
1293	вул.Садова 23	Святошинський район
1294	вул.Синьоозерна	Святошинський район
1295	вул.Амосова	Солом’янський район
1296	вул.Божків Яр	Солом’янський район
1297	вул.Гайова	Солом’янський район
1298	вул.Зенітна	Солом’янський район
1299	вул.Клінічна	Солом’янський район
1300	вул.Над’ярна	Солом’янський район
1301	вул.Нечуя-Левицького	Солом’янський район
1302	вул.Семенівська	Солом’янський район
1303	вул.Солом’янська	Солом’янський район
1304	вул.Траншейна	Солом’янський район
1305	вул.Шпильова	Солом’янський район
1306	вул.Яслинська	Солом’янський район
1307	пров.Клінічний	Солом’янський район
1308	вул.Гаврилюка	Солом’янський район
1309	вул.Заломова Петра	Солом’янський район
1310	вул.Кобилянської Ольги	Солом’янський район
1311	вул.Народна	Солом’янський район
1312	вул.Саврасова	Солом’янський район
1313	вул.Скрипника Миколи	Солом’янський район
1314	вул.Університетська	Солом’янський район
1315	пров.Кобилянської Ольги	Солом’янський район
1316	пров.Новонародний	Солом’янський район
1317	пров.Оборонний	Солом’янський район
1318	пров.Устимівський	Солом’янський район
1319	вул.Дежнєва	Солом’янський район
1320	вул.Кіровоградська (Солом’янський район)	Солом’янський район
1321	вул.Куп’янська	Солом’янський район
1322	вул.Лисичанська	Солом’янський район
1323	вул.Медвинська	Солом’янський район
1324	вул.Монтажників	Солом’янський район
1325	вул.Травнева	Солом’янський район
1326	пров.Дежнєва	Солом’янський район
1327	пров.Лисичанський	Солом’янський район
1328	пров.Травневий	Солом’янський район
1329	вул.Добросусідська	Солом’янський район
1330	вул.Заповітна	Солом’янський район
1331	вул.Згурівська	Солом’янський район
1332	вул.Каменярів	Солом’янський район
1333	вул.Колоскова	Солом’янський район
1334	вул.Кринична (Солом’янський район)	Солом’янський район
1335	вул.Кругла	Солом’янський район
1336	вул.Крутогірна	Солом’янський район
1337	вул.Луганська	Солом’янський район
1338	вул.Мостова (Солом’янський район)	Солом’янський район
1339	вул.Охтирська	Солом’янський район
1340	вул.Похила	Солом’янський район
1341	вул.Пржевальського	Солом’янський район
1342	вул.Рибна	Солом’янський район
1343	вул.Сигнальна	Солом’янський район
1344	вул.Словечанська	Солом’янський район
1345	вул.Сумська	Солом’янський район
1346	вул.Федьковича	Солом’янський район
1347	вул.Червона	Солом’янський район
1348	вул.Яблунева	Солом’янський район
1349	вул.Ясна	Солом’янський район
1350	пров.Добросусідський	Солом’янський район
1351	пров.Заповітний	Солом’янський район
1352	пров.Каменярів	Солом’янський район
1353	пров.Мостовий	Солом’янський район
1354	пров.Рибний	Солом’янський район
1355	пров.Федьковича	Солом’янський район
1356	пров.Червоний	Солом’янський район
1357	пров.Яблуневий	Солом’янський район
1358	пров.Ясний	Солом’янський район
1359	просп.Червонозоряний (Солом’янський район)	Солом’янський район
1360	вул.Головка Андрія	Солом’янський район
1361	вул.Клименка Івана	Солом’янський район
1362	вул.Азовська	Солом’янський район
1363	вул.Гаріна Бориса	Солом’янський район
1364	вул.Громової Уляни	Солом’янський район
1365	вул.Донська	Солом’янський район
1366	вул.Кишинівська	Солом’янський район
1367	вул.Можайська	Солом’янський район
1368	вул.Олексіївська	Солом’янський район
1369	вул.Пироговського Олександра	Солом’янський район
1370	вул.Радченка Петра	Солом’янський район
1371	вул.Совки	Солом’янський район
1372	вул.Архітекторська	Солом’янський район
1373	вул.Василівська	Солом’янський район
1374	вул.Гайсинська	Солом’янський район
1375	вул.Оборонна	Солом’янський район
1376	пров.Гучний	Солом’янський район
1377	пров.Донський	Солом’янський район
1378	пров.Народний	Солом’янський район
1379	пров.Теремківський	Солом’янський район
1380	вул.Білгородська	Солом’янський район
1381	вул.Червонопартизанська	Солом’янський район
1382	вул.Горовиця Олександра	Солом’янський район
1383	вул.Златопільська	Солом’янський район
1384	вул.Озерна (Солом’янка)	Солом’янський район
1385	вул.Кривоноса Максима	Солом’янський район
1386	вул.Освіти	Солом’янський район
1387	вул.Космодем’янської Зої	Солом’янський район
1388	пров.Кривоноса Максима	Солом’янський район
1389	вул.Антонова	Солом’янський район
1390	вул.Соціалістична	Солом’янський район
1391	просп.Повітрофлотський	Солом’янський район
1392	бульв.Чоколівський	Солом’янський район
1393	вул.Вузівська	Солом’янський район
1394	вул.Донецька	Солом’янський район
1395	вул.Смілянська	Солом’янський район
1396	вул.Мартиросяна	Солом’янський район
1397	вул.Мішина Михайла	Солом’янський район
1398	пров.Очаківський	Солом’янський район
1399	вул.Карпинського	Солом’янський район
1400	вул.Васильченка	Солом’янський район
1401	вул.Глінки	Солом’янський район
1402	вул.Новгородська	Солом’янський район
1403	вул.Ушинського	Солом’янський район
1404	вул.Святославська	Солом’янський район
1405	вул.Волинська	Солом’янський район
1406	вул.Молодогвардійська	Солом’янський район
1407	вул.Вінницька	Солом’янський район
1408	вул.Кінцева	Солом’янський район
1409	вул.Медова	Солом’янський район
1410	вул.Народного ополчення	Солом’янський район
1411	вул.Ернста	Солом’янський район
1412	вул.Керченська	Солом’янський район
1413	вул.Очаківська	Солом’янський район
1414	вул.Єреванська	Солом’янський район
1415	вул.Пітерська	Солом’янський район
1416	вул.Іскрівська	Солом’янський район
1417	вул.Петровського (Солом’янський район)	Солом’янський район
1418	вул.Міцкевича Адама	Солом’янський район
1419	вул.Уманська	Солом’янський район
1420	вул.Козицького Пилипа	Солом’янський район
1421	вул.Курська	Солом’янський район
1422	вул.Ніщинського Петра	Солом’янський район
1423	вул.Фучика Юліуса	Солом’янський район
1424	вул.Богданівська	Солом’янський район
1425	вул.Сурикова	Солом’янський район
1426	вул.Тополева	Солом’янський район
1427	вул.Шовкуненка	Солом’янський район
1428	вул.Вчительська	Солом’янський район
1429	вул.Героїв війни	Солом’янський район
1430	вул.Комсомольська (Жуляни)	Солом’янський район
1431	вул.Леніна (Жуляни)	Солом’янський район
1432	вул.Лугова (Солом’янський район)	Солом’янський район
1433	вул.Мічуріна (Солом’янський район)	Солом’янський район
1434	вул.Молодіжна	Солом’янський район
1435	вул.Московська (Солом’янський район)	Солом’янський район
1436	вул.Набережна	Солом’янський район
1437	вул.Ново-Мічуринська	Солом’янський район
1438	вул.Повітрофлотська	Солом’янський район
1439	вул.Совська	Солом’янський район
1440	вул.Стадіонна(Жуляни)	Солом’янський район
1441	вул.Шкільна (Жуляни)	Солом’янський район
1442	пров.Московський	Солом’янський район
1443	вул.Ватутіна	Солом’янський район
1444	вул.Гоголя (Солом’янський район)	Солом’янський район
1445	вул.Горького (Солом’янський район)	Солом’янський район
1446	вул.Київська	Солом’янський район
1447	вул.Кооперативна	Солом’янський район
1448	вул.Котляревського	Солом’янський район
1449	вул.Маркса Карла	Солом’янський район
1450	вул.Медична	Солом’янський район
1451	вул.Нова (Солом’янський район)	Солом’янський район
1452	вул.Радянська	Солом’янський район
1453	вул.Робітнича (Солом’янський район)	Солом’янський район
1454	вул.Садова (Солом’янський район)	Солом’янський район
1455	вул.Шевченка (Солом’янський район)	Солом’янський район
1456	пров.Радянський (Солом’янський район)	Солом’янський район
1457	пров.Садовий	Солом’янський район
1458	пров.Шевченка (Солом’янський район)	Солом’янський район
1459	вул.Пулюя Івана	Солом’янський район
1460	вул.Кадетський Гай	Солом’янський район
1461	вул.Островського Миколи	Солом’янський район
1462	вул.Стадіонна	Солом’янський район
1463	вул.Урицького	Солом’янський район
1464	пров.Островського Миколи	Солом’янський район
1465	вул.Волгоградська	Солом’янський район
1466	вул.Агітаторська	Солом’янський район
1467	вул.Громадська	Солом’янський район
1468	вул.Докучаєвська	Солом’янський район
1469	вул.Дружня	Солом’янський район
1470	вул.Кондукторська	Солом’янський район
1471	вул.Локомотивна	Солом’янський район
1472	вул.Неходи Івана	Солом’янський район
1473	вул.Організаторська	Солом’янський район
1474	вул.Привітна	Солом’янський район
1475	вул.Провідницька	Солом’янський район
1476	вул.Радісна	Солом’янський район
1477	вул.Федосєєва	Солом’янський район
1478	вул.Городня	Солом’янський район
1479	вул.Грінченка Миколи	Солом’янський район
1480	вул.Нововокзальна	Солом’янський район
1481	вул.Протасів Яр	Солом’янський район
1482	пров.Докучаєвський	Солом’янський район
1483	вул.Енергетиків	Солом’янський район
1484	вул.Красикова Петра	Солом’янський район
1485	вул.Краснодонська	Солом’янський район
1486	вул.Кудряшова	Солом’янський район
1487	вул.Роздільна	Солом’янський район
1488	пров.Енергетиків	Солом’янський район
1489	пров.Кудряшова	Солом’янський район
1490	вул.Калінінградська	Солом’янський район
1491	пров.Богданівський	Солом’янський район
1492	вул.Брюлова	Солом’янський район
